latitude,longitude,blk_no,road_name,postal_code,address,nearest_mrt_station,nearest_mrt_distance_km,nearest_mall,nearest_mall_distance_km
1.36200453938712,103.853879910407,406,ANG MO KIO AVENUE 10,560406,406 ANG MO KIO AVE 10,Ang Mo Kio,1.0114327131178416,AMK Hub,1.0062107220553191
1.37096635222625,103.838201940326,108,ANG MO KIO AVENUE 4,560108,108 ANG MO KIO AVE 4,Ang Mo Kio,1.2700307480687487,Broadway Plaza,0.8679770818242752
1.38070883044887,103.835368226602,602,ANG MO KIO AVENUE 5,560602,602 ANG MO KIO AVE 5,Yio Chu Kang,1.068606637408383,Broadway Plaza,1.5280201048163604
1.3662010408294,103.857200967235,465,ANG MO KIO AVENUE 10,560465,465 ANG MO KIO AVE 10,Ang Mo Kio,0.9470968398930134,myVillage At Serangoon Garden,0.8929027342395961
1.38104134784496,103.835131744823,601,ANG MO KIO AVENUE 5,560601,601 ANG MO KIO AVE 5,Yio Chu Kang,1.0913918469415775,Broadway Plaza,1.5719004361422408
1.37680678506745,103.842017962576,150,ANG MO KIO AVENUE 5,560150,150 ANG MO KIO AVE 5,Yio Chu Kang,0.6389428072408415,Broadway Plaza,0.695831762922993
1.36747901420817,103.855967139125,447,ANG MO KIO AVENUE 10,560447,447 ANG MO KIO AVE 10,Ang Mo Kio,0.7635476405737049,AMK Hub,0.8571298822395427
1.36511908595886,103.841742478489,218,ANG MO KIO AVENUE 1,560218,218 ANG MO KIO AVE 1,Ang Mo Kio,1.028689140798412,AMK Hub,0.877387647562864
1.37005501296043,103.85488055876,571,ANG MO KIO AVENUE 3,560571,571 ANG MO KIO AVE 3,Ang Mo Kio,0.5883469113525056,AMK Hub,0.718803269734185
1.37405846295585,103.854168170426,534,ANG MO KIO AVENUE 10,560534,534 ANG MO KIO AVE 10,Ang Mo Kio,0.6785146604822668,Jubilee Square,0.7477354442118358
1.36754924977907,103.836740628478,233,ANG MO KIO AVENUE 3,560233,233 ANG MO KIO AVE 3,Ang Mo Kio,1.4544454149663637,Broadway Plaza,1.1340178700137475
1.36682360872342,103.83649123351,235,ANG MO KIO AVENUE 3,560235,235 ANG MO KIO AVE 3,Ang Mo Kio,1.498767271940891,Broadway Plaza,1.1953139873159995
1.36598198004505,103.840654039612,219,ANG MO KIO AVENUE 1,560219,219 ANG MO KIO AVE 1,Ang Mo Kio,1.0901423044969936,Broadway Plaza,0.8860152448898577
1.37447378519738,103.854100515826,536,ANG MO KIO AVENUE 10,560536,536 ANG MO KIO AVE 10,Ang Mo Kio,0.7045127560757968,Jubilee Square,0.7576646398186118
1.36885445228086,103.837896397823,230,ANG MO KIO AVENUE 3,560230,230 ANG MO KIO AVE 3,Ang Mo Kio,1.3061767987368869,Broadway Plaza,0.9585903345881635
1.3697435855576,103.856023138277,570,ANG MO KIO AVENUE 3,560570,570 ANG MO KIO AVE 3,Ang Mo Kio,0.7160342978092558,AMK Hub,0.8420454510537955
1.38156171229824,103.84000226873,624,ANG MO KIO AVENUE 4,560624,624 ANG MO KIO AVE 4,Yio Chu Kang,0.5474681319696167,Broadway Plaza,1.2579186797993975
1.36605027829032,103.854168309853,441,ANG MO KIO AVENUE 10,560441,441 ANG MO KIO AVE 10,Ang Mo Kio,0.6742273272802162,AMK Hub,0.7273795337861108
1.38219867741921,103.841211533475,625,ANG MO KIO AVENUE 9,560625,625 ANG MO KIO AVE 9,Yio Chu Kang,0.4153848288430405,Broadway Plaza,1.2567037949322817
1.36956344301912,103.844698910817,119,ANG MO KIO AVENUE 3,560119,119 ANG MO KIO AVE 3,Ang Mo Kio,0.5459044486945863,Broadway Plaza,0.29832783023494025
1.37065487078854,103.834630215787,255,ANG MO KIO AVENUE 4,560255,255 ANG MO KIO AVE 4,Ang Mo Kio,1.6642284644022445,Broadway Plaza,1.2663347831528728
1.36830996981351,103.853600305664,432,ANG MO KIO AVENUE 10,560432,432 ANG MO KIO AVE 10,Ang Mo Kio,0.4850793007377189,AMK Hub,0.5805539583001237
1.369196965617,103.841666636086,211,ANG MO KIO AVENUE 3,560211,211 ANG MO KIO AVE 3,Ang Mo Kio,0.8853644162613771,Broadway Plaza,0.5652524849847239
1.37071307985916,103.853497803014,584,ANG MO KIO AVENUE 3,560584,584 ANG MO KIO AVE 3,Ang Mo Kio,0.4413089838750266,AMK Hub,0.5825788642610369
1.37329593649654,103.835475719134,118,ANG MO KIO AVENUE 4,560118,118 ANG MO KIO AVE 4,Yio Chu Kang,1.4105749056680692,Broadway Plaza,1.1740514793895511
1.3613425564061,103.851698621454,333,ANG MO KIO AVENUE 1,560333,333 ANG MO KIO AVE 1,Ang Mo Kio,0.9935440564565218,AMK Hub,0.9504730858323092
1.37061517595951,103.83596769452,256,ANG MO KIO AVENUE 4,560256,256 ANG MO KIO AVE 4,Ang Mo Kio,1.5154972524338928,Broadway Plaza,1.1192986545523549
1.36243186402478,103.851030689651,330,ANG MO KIO AVENUE 1,560330,330 ANG MO KIO AVE 1,Ang Mo Kio,0.8594143889539647,AMK Hub,0.8105844276831147
1.3716257020332,103.857736107527,557,ANG MO KIO AVENUE 10,560557,557 ANG MO KIO AVE 10,Ang Mo Kio,0.923091407507803,AMK Hub,1.0638833316229719
1.36708983179046,103.845660199054,302,ANG MO KIO AVENUE 3,560302,302 ANG MO KIO AVE 3,Ang Mo Kio,0.5451277540141101,AMK Hub,0.39384923574719244
1.37138855070768,103.855953346739,575,ANG MO KIO AVENUE 10,560575,575 ANG MO KIO AVE 10,Ang Mo Kio,0.7236536843463279,AMK Hub,0.8656722942174738
1.37400086510074,103.850139806283,509,ANG MO KIO AVENUE 8,560509,509 ANG MO KIO AVE 8,Ang Mo Kio,0.4463312124396615,Jubilee Square,0.35521050298408613
1.36314392666998,103.858118593427,472,ANG MO KIO AVENUE 10,560472,472 ANG MO KIO AVE 10,Ang Mo Kio,1.2184792802663704,myVillage At Serangoon Garden,0.8127964915430855
1.36266297827625,103.85651592319,475,ANG MO KIO AVENUE 10,560475,475 ANG MO KIO AVE 10,Ang Mo Kio,1.1239392312328642,myVillage At Serangoon Garden,0.9987821841916197
1.38010465081465,103.840408680468,629,ANG MO KIO AVENUE 4,560629,629 ANG MO KIO AVE 4,Yio Chu Kang,0.5347077685339371,Broadway Plaza,1.0973318171141226
1.37365123866689,103.857022220393,546,ANG MO KIO AVENUE 10,560546,546 ANG MO KIO AVE 10,Ang Mo Kio,0.9195327128193699,Jubilee Square,1.0418563255418083
1.37101536386003,103.841800323712,131,ANG MO KIO AVENUE 3,560131,131 ANG MO KIO AVE 3,Ang Mo Kio,0.8726784999708318,Broadway Plaza,0.47248413074855344
1.37020344042146,103.834687722549,254,ANG MO KIO AVENUE 4,560254,254 ANG MO KIO AVE 4,Ang Mo Kio,1.6564804032966522,Broadway Plaza,1.2666464401074724
1.36408620030202,103.856692408941,470,ANG MO KIO AVENUE 10,560470,470 ANG MO KIO AVE 10,Ang Mo Kio,1.0294587042091896,myVillage At Serangoon Garden,0.9481558968957148
1.36694793518613,103.857487648675,463,ANG MO KIO AVENUE 10,560463,463 ANG MO KIO AVE 10,Ang Mo Kio,0.9424528273580128,myVillage At Serangoon Garden,0.876847065853441
1.36582089504381,103.842847772078,207,ANG MO KIO AVENUE 1,560207,207 ANG MO KIO AVE 1,Ang Mo Kio,0.8831375217529996,AMK Hub,0.7318493524290957
1.36628642816469,103.844994760928,304,ANG MO KIO AVENUE 1,560304,304 ANG MO KIO AVE 1,Ang Mo Kio,0.6584273749496944,AMK Hub,0.5076413528219827
1.37939517687868,103.843763599411,646,ANG MO KIO AVENUE 6,560646,646 ANG MO KIO AVE 6,Yio Chu Kang,0.2933416382545819,Broadway Plaza,0.8641442877815653
1.36661793708764,103.84786688518,328,ANG MO KIO AVENUE 3,560328,328 ANG MO KIO AVE 3,Ang Mo Kio,0.42441844653989397,AMK Hub,0.3006605904630969
1.37183157010083,103.853670978083,588C,ANG MO KIO STREET 52,563588,588C ANG MO KIO ST 52,Ang Mo Kio,0.4963438520234715,AMK Hub,0.6458375756579348
1.37175400663025,103.8538833087,588D,ANG MO KIO STREET 52,564588,588D ANG MO KIO ST 52,Ang Mo Kio,0.5147326019391868,AMK Hub,0.6634154166153103
1.37026158388486,103.839467898898,101,ANG MO KIO AVENUE 3,560101,101 ANG MO KIO AVE 3,Ang Mo Kio,1.125289701683314,Broadway Plaza,0.7442120843303993
1.36899287777802,103.85276134968,430,ANG MO KIO AVENUE 3,560430,430 ANG MO KIO AVE 3,Ang Mo Kio,0.3709592115365777,AMK Hub,0.47859028706102025
1.3734054063175,103.851134219635,520,ANG MO KIO AVENUE 5,560520,520 ANG MO KIO AVE 5,Ang Mo Kio,0.4133187662453062,Jubilee Square,0.4083369608308296
1.37147783065153,103.845868750998,716,ANG MO KIO AVENUE 6,560716,716 ANG MO KIO AVE 6,Ang Mo Kio,0.4438838819537203,Broadway Plaza,0.05187118943109803
1.37207688864036,103.852786139342,588A,ANG MO KIO STREET 52,561588,588A ANG MO KIO ST 52,Ang Mo Kio,0.422430779202813,Jubilee Square,0.5510514066194967
1.36481255187585,103.843844243986,310A,ANG MO KIO AVENUE 1,561310,310A ANG MO KIO AVE 1,Ang Mo Kio,0.8623276690508244,AMK Hub,0.7125750805611488
1.37845661566039,103.839292714848,613,ANG MO KIO AVENUE 4,560613,613 ANG MO KIO AVE 4,Yio Chu Kang,0.7259856110381806,Broadway Plaza,1.0358934941530253
1.334484667124,103.937924710969,101,BEDOK NORTH AVENUE 4,460101,101 BEDOK NTH AVE 4,Bedok Reservoir,0.5884819634001579,Djitsun Mall Bedok,1.3156543272231134
1.33131021834565,103.92685391703,548,BEDOK NORTH AVENUE 1,460548,548 BEDOK NTH AVE 1,Bedok,0.88981089167277,Djitsun Mall Bedok,0.6505677693750163
1.32791477933184,103.942144427101,75,BEDOK NORTH ROAD,460075,75 BEDOK NTH RD,Tanah Merah,0.48653854421686904,Djitsun Mall Bedok,1.4137229630074308
1.3326931795279,103.926617402908,550,BEDOK NORTH AVENUE 1,460550,550 BEDOK NTH AVE 1,Bedok Reservoir,0.8383066883341526,Djitsun Mall Bedok,0.8005452471241901
1.32085208689731,103.933721091441,1,BEDOK SOUTH AVENUE 1,460001,1 BEDOK STH AVE 1,Bedok,0.5278918738649786,Bedok Mall,0.66461701557764
1.33557619454702,103.911545779692,151,BEDOK RESERVOIR ROAD,470151,151 BEDOK RESERVOIR RD,Kaki Bukit,0.2821998250555483,Djitsun Mall Bedok,2.26129074465421
1.32947840879761,103.921105111921,54,CHAI CHEE STREET,460054,54 CHAI CHEE ST,Bedok North,0.727656890036174,Djitsun Mall Bedok,1.0108019613267842
1.32930431416537,103.922415807329,50,CHAI CHEE STREET,461050,50 CHAI CHEE ST,Bedok North,0.8214936909439686,Djitsun Mall Bedok,0.8689956898647396
1.32914437941094,103.909112780576,105,BEDOK RESERVOIR ROAD,470105,105 BEDOK RESERVOIR RD,Kaki Bukit,0.6595952639124505,Singpost Centre,1.9419860891187257
1.33490287587397,103.927838167286,528,BEDOK NORTH STREET 3,460528,528 BEDOK NTH ST 3,Bedok Reservoir,0.6112736514430995,Djitsun Mall Bedok,0.9951064738024251
1.33303698213001,103.924812248346,534,BEDOK NORTH STREET 3,460534,534 BEDOK NTH ST 3,Bedok North,0.7911782843614672,Djitsun Mall Bedok,0.9324843118375126
1.32869611162886,103.941995599533,77,BEDOK NORTH ROAD,460077,77 BEDOK NTH RD,Tanah Merah,0.5217182744586458,Djitsun Mall Bedok,1.4123764243692327
1.33103784588692,103.908641634756,116,BEDOK RESERVOIR ROAD,470116,116 BEDOK RESERVOIR RD,Kaki Bukit,0.4513900977180874,Singpost Centre,2.0317390547374097
1.32062504871279,103.934734222428,18,BEDOK SOUTH ROAD,460018,18 BEDOK STH RD,Bedok,0.6308322722038117,Bedok Mall,0.7683770641607027
1.32604335303082,103.926488452026,40,CHAI CHEE AVENUE,461040,40 CHAI CHEE AVE,Bedok,0.46922091695609175,Bedok Mall,0.33287033910360525
1.32424554153984,103.941568704132,57,NEW UPPER CHANGI ROAD,461057,57 NEW UPP CHANGI RD,Tanah Merah,0.6434226571886672,Djitsun Mall Bedok,1.3517228133967476
1.33372280929,103.936517719048,105,BEDOK NORTH AVENUE 4,460105,105 BEDOK NTH AVE 4,Bedok Reservoir,0.49888979599454625,Djitsun Mall Bedok,1.1462659017823122
1.33541606639526,103.922350069667,709,BEDOK RESERVOIR ROAD,470709,709 BEDOK RESERVOIR RD,Bedok North,0.477855136878116,Djitsun Mall Bedok,1.3076548196158462
1.32797877350561,103.925804792632,42,CHAI CHEE STREET,461042,42 CHAI CHEE ST,Bedok,0.6563493716677719,Djitsun Mall Bedok,0.4652796646691223
1.32684846948333,103.919015573079,55,CHAI CHEE DRIVE,460055,55 CHAI CHEE DR,Kembangan,0.8990746121224514,Bedok Mall,1.1547610570827218
1.32130118793544,103.933299574181,2,BEDOK SOUTH AVENUE 1,460002,2 BEDOK STH AVE 1,Bedok,0.4596645519653107,Bedok Mall,0.5965711357308648
1.32544200357037,103.926207634232,37,CHAI CHEE AVENUE,461037,37 CHAI CHEE AVE,Bedok,0.4708104476849222,Bedok Mall,0.34024725227532243
1.32936960154503,103.929067536324,425,BEDOK NORTH ROAD,460425,425 BEDOK NTH RD,Bedok,0.6056379875976612,Djitsun Mall Bedok,0.36540420381825345
1.33065454769523,103.938496275607,117,BEDOK NORTH ROAD,460117,117 BEDOK NTH RD,Bedok Reservoir,0.894531850787856,Djitsun Mall Bedok,1.1145996204775208
1.32797614118511,103.927565110763,423,BEDOK NORTH AVENUE 1,460423,423 BEDOK NTH AVE 1,Bedok,0.526680058157851,Djitsun Mall Bedok,0.3025215496342598
1.33358016248275,103.92421866691,533,BEDOK NORTH STREET 3,460533,533 BEDOK NTH ST 3,Bedok North,0.7105286497856067,Djitsun Mall Bedok,1.0198107629607058
1.33576929801793,103.912779600202,149,BEDOK RESERVOIR ROAD,470149,149 BEDOK RESERVOIR RD,Kaki Bukit,0.420941281315154,Djitsun Mall Bedok,2.151442182236586
1.32233220742919,103.939766219283,35,BEDOK SOUTH AVENUE 2,460035,35 BEDOK STH AVE 2,Tanah Merah,0.9290321245878524,Bedok Mall,1.2061549898342159
1.32147847826862,103.940721046918,42,BEDOK SOUTH ROAD,460042,42 BEDOK STH RD,Tanah Merah,0.9110610687308518,Bedok Mall,1.3325728170822468
1.32205652925918,103.93835472666,34,BEDOK SOUTH AVENUE 2,460034,34 BEDOK STH AVE 2,Bedok,0.9325052208283994,Bedok Mall,1.0620122358291486
1.32281544267372,103.93545524391,7,BEDOK SOUTH AVENUE 2,460007,7 BEDOK STH AVE 2,Bedok,0.5993938156163489,Bedok Mall,0.7290434591399334
1.32284176978435,103.936046815062,8,BEDOK SOUTH AVENUE 2,460008,8 BEDOK STH AVE 2,Bedok,0.663001114412981,Bedok Mall,0.7913236998936705
1.32848132017235,103.940611608837,80,BEDOK NORTH ROAD,460080,80 BEDOK NTH RD,Tanah Merah,0.665147617222139,Djitsun Mall Bedok,1.256903045722495
1.32726007220341,103.940848770214,78,BEDOK NORTH ROAD,460078,78 BEDOK NTH RD,Tanah Merah,0.6259086586111869,Djitsun Mall Bedok,1.2619164320932856
1.33314106418951,103.912523538101,135,BEDOK RESERVOIR ROAD,470135,135 BEDOK RESERVOIR RD,Kaki Bukit,0.4413521057772622,Djitsun Mall Bedok,2.0479100390784417
1.33534088461813,103.91190498709,148,BEDOK RESERVOIR ROAD,470148,148 BEDOK RESERVOIR RD,Kaki Bukit,0.3179628657759989,Djitsun Mall Bedok,2.213777140479414
1.32891558225172,103.940528728774,81,BEDOK NORTH ROAD,460081,81 BEDOK NTH RD,Tanah Merah,0.6851612105925537,Djitsun Mall Bedok,1.2589411411103826
1.33563649761465,103.913269358016,142,BEDOK RESERVOIR ROAD,470142,142 BEDOK RESERVOIR RD,Kaki Bukit,0.47239501074521867,Djitsun Mall Bedok,2.0969370708084534
1.32925881944574,103.939046430321,124,BEDOK NORTH ROAD,460124,124 BEDOK NTH RD,Tanah Merah,0.854214472265276,Djitsun Mall Bedok,1.1114070828154998
1.33663681806047,103.918995255673,705,BEDOK NORTH ROAD,470705,705 BEDOK NTH RD,Bedok North,0.18470222190473512,Djitsun Mall Bedok,1.6569426784665757
1.33262715051315,103.928172121608,554,BEDOK NORTH STREET 3,460554,554 BEDOK NTH ST 3,Bedok Reservoir,0.7007929896086335,Djitsun Mall Bedok,0.7397329612044354
1.32934898685946,103.911583237057,602,BEDOK RESERVOIR ROAD,470602,602 BEDOK RESERVOIR RD,Kaki Bukit,0.6959870115618787,Bedok Mall,2.0228595295485885
1.33340012199511,103.932519441614,508,BEDOK NORTH AVENUE 3,460508,508 BEDOK NTH AVE 3,Bedok Reservoir,0.3604876322090952,Djitsun Mall Bedok,0.874070401342843
1.33597277354753,103.924883020541,720,BEDOK RESERVOIR ROAD,470720,720 BEDOK RESERVOIR RD,Bedok North,0.7631803670943753,Djitsun Mall Bedok,1.2124525593365159
1.33596106828604,103.935990113555,765,BEDOK RESERVOIR VIEW,470765,765 BEDOK RESERVOIR VIEW,Bedok Reservoir,0.3321788197266529,Tampines 1,1.1750200727213158
1.32727572366021,103.924803599281,10,CHAI CHEE ROAD,467010,10 CHAI CHEE RD,Bedok,0.6998218284443599,Djitsun Mall Bedok,0.5435521415390339
1.32623725322603,103.940827550178,185,BEDOK NORTH ROAD,460185,185 BEDOK NTH RD,Tanah Merah,0.6394472370806676,Djitsun Mall Bedok,1.253238875027573
1.32405877835385,103.911303762731,111,LENGKONG TIGA,410111,111 LENGKONG TIGA,Kembangan,0.4145587916053588,Singpost Centre,1.9089678304654503
1.32547710525716,103.934348226987,220B,BEDOK CENTRAL,462220,220B BEDOK CTRL,Bedok,0.4874069798410846,Djitsun Mall Bedok,0.537665019954896
1.33000183975836,103.912464022386,603,BEDOK RESERVOIR ROAD,470603,603 BEDOK RESERVOIR RD,Kaki Bukit,0.6795513639795645,Djitsun Mall Bedok,1.9482873015037525
1.32577850604228,103.922424710131,21,CHAI CHEE ROAD,461021,21 CHAI CHEE RD,Bedok,0.886165169766096,Bedok Mall,0.7606134573267509
1.33207912967501,103.908757101121,672,JALAN DAMAI,410672,672 JLN DAMAI,Kaki Bukit,0.3349002605612801,Singpost Centre,2.1191551223879626
1.32964999532963,103.930260606366,415,BEDOK NORTH AVENUE 2,460415,415 BEDOK NTH AVE 2,Bedok,0.6235000772990535,Djitsun Mall Bedok,0.40032160358037105
1.33607209475067,103.934830606324,763,BEDOK RESERVOIR VIEW,470763,763 BEDOK RESERVOIR VIEW,Bedok Reservoir,0.20417152778677403,Tampines 1,1.145137274644398
1.32430604941035,103.921625366639,805,CHAI CHEE ROAD,460805,805 CHAI CHEE RD,Bedok,0.9542053409841116,Bedok Mall,0.8422864360548622
1.33695439373089,103.928960561768,723,BEDOK RESERVOIR ROAD,470723,723 BEDOK RESERVOIR RD,Bedok Reservoir,0.4585689499633094,Tampines 1,1.182955368520821
1.33663699329345,103.928207774481,722,BEDOK RESERVOIR ROAD,470722,722 BEDOK RESERVOIR RD,Bedok Reservoir,0.5405278704458913,Djitsun Mall Bedok,1.1790126989994794
1.32485598421255,103.933519574319,219C,BEDOK CENTRAL,463219,219C BEDOK CTRL,Bedok,0.3793927342928528,Djitsun Mall Bedok,0.4626353407154295
1.33210132151895,103.904953194958,640,BEDOK RESERVOIR ROAD,410640,640 BEDOK RESERVOIR RD,Kaki Bukit,0.5634940000211559,Singpost Centre,1.836725973529317
1.31925982986372,103.945202877473,160,BEDOK SOUTH AVENUE 3,460160,160 BEDOK STH AVE 3,Tanah Merah,0.906199494909695,Bedok Mall,1.881953446547926
1.33361429610515,103.942628254514,94C,BEDOK NORTH AVENUE 4,462094,94C BEDOK NTH AVE 4,Tanah Merah,0.8214664386853462,Eastpoint Mall,1.5354691656122494
1.3572844410824,103.839396679952,22,SIN MING ROAD,570022,22 SIN MING RD,Marymount,0.9118254634390401,Thomson V,0.6230839974552006
1.36345320627772,103.834214627275,407,SIN MING AVENUE,570407,407 SIN MING AVE,Marymount,1.6876020636498283,Thomson Plaza,1.1000830997024564
1.34589493632505,103.847365252767,105,BISHAN STREET 12,570105,105 BISHAN ST 12,Bishan,0.566524013525314,Junction 8,0.4936428659308986
1.34800341123895,103.855395747158,167,BISHAN STREET 13,570167,167 BISHAN ST 13,Bishan,0.8625335665584675,Junction 8,0.7979137936934969
1.34706752664279,103.848063665404,111,BISHAN STREET 12,570111,111 BISHAN ST 12,Bishan,0.42866760305314533,Junction 8,0.3495208743127192
1.34913809640172,103.852878507674,181,BISHAN STREET 13,570181,181 BISHAN ST 13,Bishan,0.5559233651826041,Junction 8,0.49432875423899997
1.34886345078255,103.855225779214,166,BISHAN STREET 13,570166,166 BISHAN ST 13,Bishan,0.8131637719978073,Junction 8,0.755842040104027
1.34675059587742,103.847990168368,109,BISHAN STREET 12,570109,109 BISHAN ST 12,Bishan,0.4642369972538831,Junction 8,0.3856133091373884
1.34791838898824,103.84875012549,115,BISHAN STREET 12,570115,115 BISHAN ST 12,Bishan,0.3392006115811074,Junction 8,0.2515874431287393
1.35961376765045,103.842187438495,260,BISHAN STREET 22,570260,260 BISHAN ST 22,Bishan,1.1756433789912317,Thomson V,1.0253888839455343
1.35673539047075,103.843519752733,275A,BISHAN STREET 24,571275,275A BISHAN ST 24,Bishan,0.8303768872921891,Junction 8,0.9196226927851432
1.35751189682984,103.848303415822,214,BISHAN STREET 23,570214,214 BISHAN ST 23,Bishan,0.7330654747270614,Junction 8,0.8165854082129623
1.35020582481902,103.853049203745,182,BISHAN STREET 13,570182,182 BISHAN ST 13,Bishan,0.5442152573118764,Junction 8,0.49975185169819036
1.35840616993705,103.831431580561,448,BRIGHT HILL DRIVE,570448,448 BRIGHT HILL DR,Marymount,1.342777148049883,Thomson Plaza,0.46658387127849366
1.36276886630643,103.832758890176,402,SIN MING AVENUE,570402,402 SIN MING AVE,Marymount,1.6772712847354319,Thomson Plaza,0.9735625002666425
1.34608831988483,103.850466820468,128,BISHAN STREET 12,570128,128 BISHAN ST 12,Bishan,0.593135159172274,Junction 8,0.5014627582890615
1.34976942860988,103.83847650474,303,SHUNFU ROAD,570303,303 SHUNFU RD,Marymount,0.10381762887486798,Thomson V,0.4998572047528245
1.35729122854977,103.845845690555,231,BISHAN STREET 23,570231,231 BISHAN ST 23,Bishan,0.7554752445791448,Junction 8,0.8468828331378858
1.34541104764477,103.852079804354,134,BISHAN STREET 12,570134,134 BISHAN ST 12,Bishan,0.7487854253573085,Junction 8,0.6587517171000075
1.36258323081948,103.748574945077,342,BUKIT BATOK STREET 34,650342,342 BT BATOK ST 34,Bukit Gombak,0.5371813208729449,West Mall,1.3588179781758403
1.35618199232172,103.751093390961,530,BUKIT BATOK STREET 51,650530,530 BT BATOK ST 51,Bukit Gombak,0.3294323157241248,West Mall,0.681771674566482
1.34997305498668,103.743724852615,145,BUKIT BATOK STREET 11,650145,145 BT BATOK ST 11,Bukit Batok,0.6603571464664991,West Mall,0.601844496315894
1.35665146828264,103.751091825657,528,BUKIT BATOK STREET 51,650528,528 BT BATOK ST 51,Bukit Gombak,0.27940255853438,West Mall,0.7313501523832008
1.35511516448647,103.750877888291,537,BUKIT BATOK STREET 52,650537,537 BT BATOK ST 52,Bukit Gombak,0.45027482589382006,West Mall,0.5619470631210806
1.34681845451426,103.752496875347,213,BUKIT BATOK STREET 21,650213,213 BT BATOK ST 21,Bukit Batok,0.4081834762874131,West Mall,0.544999057144528
1.34720729813155,103.754999726682,219,BUKIT BATOK STREET 21,650219,219 BT BATOK ST 21,Bukit Batok,0.635370112917774,West Mall,0.7421231834887079
1.34848352110457,103.756300449103,235,BUKIT BATOK EAST AVENUE 5,650235,235 BT BATOK EAST AVE 5,Bukit Batok,0.7481321481313924,West Mall,0.8250458462853196
1.35106126001126,103.745857351625,130,BUKIT BATOK WEST AVENUE 6,650130,130 BT BATOK WEST AVE 6,Bukit Batok,0.4709578714494761,West Mall,0.3710437352618273
1.34719281119437,103.752217334445,212,BUKIT BATOK STREET 21,650212,212 BT BATOK ST 21,Bukit Batok,0.35838032059607977,West Mall,0.4934481249086784
1.362471403915,103.750561080651,346,BUKIT BATOK STREET 34,650346,346 BT BATOK ST 34,Bukit Gombak,0.4077685115484271,West Mall,1.3544677178181492
1.34873337819665,103.753174278473,226,BUKIT BATOK CENTRAL,650226,226 BT BATOK CTRL,Bukit Batok,0.3995229741357309,West Mall,0.485869817905988
1.34992721242157,103.75698028632,247,BUKIT BATOK EAST AVENUE 5,650247,247 BT BATOK EAST AVE 5,Bukit Batok,0.8263957966463329,West Mall,0.8747694090164205
1.34660733553492,103.740909286964,169,BUKIT BATOK WEST AVENUE 8,650169,169 BT BATOK WEST AVE 8,Bukit Batok,1.0036968330302625,West Mall,1.0047051507514588
1.34773558349504,103.743984048754,154,BUKIT BATOK STREET 11,650154,154 BT BATOK ST 11,Bukit Batok,0.6412251580043028,West Mall,0.6423571426575367
1.35091259231107,103.759021061327,260,BUKIT BATOK EAST AVENUE 4,650260,260 BT BATOK EAST AVE 4,Bukit Batok,1.0675946866436579,West Mall,1.1018293910538643
1.36106704830424,103.750625432011,360,BUKIT BATOK STREET 31,650360,360 BT BATOK ST 31,Bukit Gombak,0.2637801298322453,West Mall,1.2005157220984524
1.34673392184416,103.754727840299,217,BUKIT BATOK STREET 21,650217,217 BT BATOK ST 21,Bukit Batok,0.6267864031388518,West Mall,0.7429894388237576
1.3460546058333,103.742605870907,178,BUKIT BATOK WEST AVENUE 8,650178,178 BT BATOK WEST AVE 8,Bukit Batok,0.8462617232248151,West Mall,0.8693885702392428
1.3500084019244,103.759862833782,265,BUKIT BATOK EAST AVENUE 4,650265,265 BT BATOK EAST AVE 4,Bukit Batok,1.1460733511033194,West Mall,1.1944815519077217
1.35159086987043,103.74450960649,134,BUKIT BATOK WEST AVENUE 6,650134,134 BT BATOK WEST AVE 6,Bukit Batok,0.631141260684231,West Mall,0.5304491155988232
1.35676942740178,103.748774260571,301,BUKIT BATOK STREET 31,650301,301 BT BATOK ST 31,Bukit Gombak,0.4263870332995164,West Mall,0.7120431444349375
1.34421030208672,103.759205458315,289E,BUKIT BATOK STREET 25,654289,289E BT BATOK ST 25,Bukit Batok,1.1970774710086038,West Mall,1.3137500790836283
1.34918269764742,103.757239164878,244,BUKIT BATOK EAST AVENUE 5,650244,244 BT BATOK EAST AVE 5,Bukit Batok,0.8497396168259176,West Mall,0.911823306206071
1.35025884075015,103.756604724025,248,BUKIT BATOK EAST AVENUE 5,650248,248 BT BATOK EAST AVE 5,Bukit Batok,0.7902719825302059,West Mall,0.8317004891340292
1.34441149917173,103.757461511579,290D,BUKIT BATOK EAST AVENUE 3,651290,290D BT BATOK EAST AVE 3,Bukit Batok,1.0162292403887436,West Mall,1.1396571684213888
1.36631689866947,103.752287629198,395,BUKIT BATOK WEST AVENUE 5,650395,395 BT BATOK WEST AVE 5,Bukit Gombak,0.8101968634434056,HillV2,1.3818941411852204
1.34900647948549,103.751706683374,642,BUKIT BATOK CENTRAL,650642,642 BT BATOK CTRL,Bukit Batok,0.23473519885329835,West Mall,0.32496883212167565
1.34703672763612,103.744977459595,185,BUKIT BATOK WEST AVENUE 6,650185,185 BT BATOK WEST AVE 6,Bukit Batok,0.5609477187229233,West Mall,0.5918477392428426
1.3482223088624,103.74718849849,106,BUKIT BATOK CENTRAL,650106,106 BT BATOK CTRL,Bukit Batok,0.28370484336811075,West Mall,0.3218809089178997
1.34548008232168,103.74995609585,210,BUKIT BATOK STREET 21,650210,210 BT BATOK ST 21,Bukit Batok,0.4010720611019711,West Mall,0.5521415727285205
